"ITTER107","Territorio","TIPO_DATO22","Tipo dato","LOCSTRADALE","Localizzazione dell incidente","INTERSEZIONE","Intersezione","NATURAINCIDENTE","Natura dell incidente","SI_NO","Incidente mortale","ORA","Ora incidente stradale","GIORNOSETT","Giorno della settimana","MESE2","Mese","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","7","luglio","2014","2014",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","7","luglio","2015","2015",40,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","7","luglio","2016","2016",40,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","7","luglio","2017","2017",36,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","7","luglio","2018","2018",44,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","8","agosto","2014","2014",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","8","agosto","2015","2015",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","8","agosto","2016","2016",54,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","8","agosto","2017","2017",38,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","3","martedì","8","agosto","2018","2018",43,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","1","gennaio","2014","2014",2077,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","1","gennaio","2015","2015",1900,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","1","gennaio","2016","2016",1618,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","1","gennaio","2017","2017",1618,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","1","gennaio","2018","2018",2225,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","1","gennaio","2014","2014",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","1","gennaio","2015","2015",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","1","gennaio","2016","2016",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","1","gennaio","2017","2017",22,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","1","gennaio","2018","2018",46,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","2","febbraio","2014","2014",38,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","2","febbraio","2015","2015",19,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","2","febbraio","2016","2016",29,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","2","febbraio","2017","2017",20,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","2","febbraio","2018","2018",22,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","2","febbraio","2014","2014",1814,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","2","febbraio","2015","2015",1660,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","2","febbraio","2016","2016",1815,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","2","febbraio","2017","2017",1579,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","2","febbraio","2018","2018",1683,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","3","marzo","2014","2014",1977,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","3","marzo","2015","2015",1821,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","3","marzo","2016","2016",2279,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","3","marzo","2017","2017",2603,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","3","marzo","2018","2018",1731,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","4","aprile","2014","2014",2701,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","4","aprile","2015","2015",2590,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","4","aprile","2016","2016",2093,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","4","aprile","2017","2017",2150,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","4","aprile","2018","2018",1876,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","5","maggio","2014","2014",2230,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","5","maggio","2015","2015",2088,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","5","maggio","2016","2016",2196,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","5","maggio","2017","2017",2652,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","5","maggio","2018","2018",2574,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","6","giugno","2014","2014",2131,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","6","giugno","2015","2015",2339,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","6","giugno","2016","2016",2918,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","6","giugno","2017","2017",2343,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","6","giugno","2018","2018",2256,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","7","luglio","2014","2014",2702,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","7","luglio","2015","2015",2934,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","7","luglio","2016","2016",2230,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","7","luglio","2017","2017",2245,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","7","luglio","2018","2018",2278,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","3","marzo","2014","2014",28,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","3","marzo","2015","2015",30,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","3","marzo","2016","2016",19,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","3","marzo","2017","2017",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","3","marzo","2018","2018",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","4","aprile","2014","2014",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","4","aprile","2015","2015",44,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","4","aprile","2016","2016",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","4","aprile","2017","2017",26,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","4","aprile","2018","2018",43,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","5","maggio","2014","2014",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","5","maggio","2015","2015",26,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","5","maggio","2016","2016",30,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","5","maggio","2017","2017",45,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","5","maggio","2018","2018",39,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","6","giugno","2014","2014",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","6","giugno","2015","2015",26,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","6","giugno","2016","2016",40,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","6","giugno","2017","2017",47,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","6","giugno","2018","2018",36,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","7","luglio","2014","2014",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","7","luglio","2015","2015",48,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","7","luglio","2016","2016",43,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","7","luglio","2017","2017",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","7","luglio","2018","2018",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","8","agosto","2014","2014",1876,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","8","agosto","2015","2015",1803,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","8","agosto","2016","2016",2348,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","8","agosto","2017","2017",2372,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","8","agosto","2018","2018",2102,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","9","settembre","2014","2014",2042,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","9","settembre","2015","2015",2505,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","9","settembre","2016","2016",1994,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","9","settembre","2017","2017",1997,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","9","settembre","2018","2018",2214,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","10","ottobre","2014","2014",2696,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","10","ottobre","2015","2015",2147,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","10","ottobre","2016","2016",2102,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","10","ottobre","2017","2017",2067,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","10","ottobre","2018","2018",2603,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","11","novembre","2014","2014",2206,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","11","novembre","2015","2015",1996,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","11","novembre","2016","2016",2426,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","11","novembre","2017","2017",2413,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","11","novembre","2018","2018",2050,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","8","agosto","2014","2014",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","8","agosto","2015","2015",28,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","8","agosto","2016","2016",54,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","8","agosto","2017","2017",52,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","8","agosto","2018","2018",53,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","9","settembre","2014","2014",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","9","settembre","2015","2015",58,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","9","settembre","2016","2016",45,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","9","settembre","2017","2017",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","9","settembre","2018","2018",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","10","ottobre","2014","2014",46,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","10","ottobre","2015","2015",27,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","10","ottobre","2016","2016",31,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","10","ottobre","2017","2017",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","10","ottobre","2018","2018",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","11","novembre","2014","2014",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","11","novembre","2015","2015",29,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","11","novembre","2016","2016",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","11","novembre","2017","2017",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","11","novembre","2018","2018",30,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","12","dicembre","2014","2014",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","12","dicembre","2015","2015",39,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","12","dicembre","2016","2016",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","12","dicembre","2017","2017",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","4","mercoledì","12","dicembre","2018","2018",38,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","12","dicembre","2014","2014",2207,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","12","dicembre","2015","2015",2521,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","12","dicembre","2016","2016",1929,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","12","dicembre","2017","2017",2039,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","4","mercoledì","12","dicembre","2018","2018",1845,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","6","giugno","2014","2014",2339,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","6","giugno","2015","2015",2282,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","6","giugno","2016","2016",2547,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","6","giugno","2017","2017",2955,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","6","giugno","2018","2018",2274,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","6","giugno","2014","2014",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","6","giugno","2015","2015",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","6","giugno","2016","2016",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","6","giugno","2017","2017",53,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","6","giugno","2018","2018",30,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","1","gennaio","2014","2014",2191,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","1","gennaio","2015","2015",1998,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","1","gennaio","2016","2016",1953,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","1","gennaio","2017","2017",1704,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","1","gennaio","2018","2018",1783,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","2","febbraio","2014","2014",1839,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","2","febbraio","2015","2015",1739,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","2","febbraio","2016","2016",1924,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","2","febbraio","2017","2017",1717,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","2","febbraio","2018","2018",1788,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","3","marzo","2014","2014",1971,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","3","marzo","2015","2015",1868,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","3","marzo","2016","2016",2350,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","3","marzo","2017","2017",2528,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","3","marzo","2018","2018",2253,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","7","luglio","2014","2014",2743,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","7","luglio","2015","2015",2892,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","7","luglio","2016","2016",2320,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","7","luglio","2017","2017",2290,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","7","luglio","2018","2018",2231,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","8","agosto","2014","2014",1741,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","8","agosto","2015","2015",1756,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","8","agosto","2016","2016",1741,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","8","agosto","2017","2017",2310,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","8","agosto","2018","2018",2229,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","9","settembre","2014","2014",2008,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","9","settembre","2015","2015",2117,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","9","settembre","2016","2016",2768,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","9","settembre","2017","2017",1992,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","9","settembre","2018","2018",2218,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","10","ottobre","2014","2014",2577,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","10","ottobre","2015","2015",2663,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","10","ottobre","2016","2016",2200,,
